name,likes,downloads,last_updated,decision_score
prompterminal/nanogpt-enwik8-compressed,0,6,,-4.285830673609806
dimasik87/c49592fd-f627-4028-83db-3303fa049176,0,1,,-4.285830673609806
cvoffer/23e9db57-b2ae-4559-aa52-28364576075b,0,3,,-4.285830673609806
vermoney/62fa3425-4dae-4338-a672-e81f61977331,0,3,,-4.285830673609806
vertings6/b64ba609-25cc-4ee5-9bd9-4a05d5f76378,0,3,,-4.285830673609806
oskdabk/mcqadata_W8A8_0.4,0,1,,-4.285830673609806
vertings6/4f4dc8e0-b518-4dab-bb42-dd60276bd75e,0,4,,-4.285830673609806
oskdabk/mcqadata_W4A8_0.9,0,1,,-4.285830673609806
dimasik2987/74b08580-7c5a-42b9-9ed7-6ec333d61c4c,0,4,,-4.285830673609806
Cloudmaster/Llama-3.2-3B-torchao-final02,0,6,,-4.285830673609806
vertings6/fb658710-ebb5-4ab5-9766-630bed3bc459,0,3,,-4.285830673609806
FlameF0X/SnowflakeCore-G1-Tiny-Instruct,0,41,,-4.285830673609806
sergioalves/3350909d-c7b0-4859-b25f-59ff35cfa9e7,0,3,,-4.285830673609806
sergioalves/533935fa-d904-492c-97c6-5f9719335a28,0,3,,-4.285830673609806
torchao-testing/opt-125m-int4wo-preshuffled-0.13-dev,0,23,,-4.285830673609806
vmpsergio/f23b82a9-f9dc-46cd-939c-3bbdaac12f65,0,3,,-4.285830673609806
chechanh2003/veronai_test,0,3,,-4.285830673609806
dimasik87/a2dfe4f8-a033-4b6b-a8a3-f7cd07973bdb,0,2,,-4.285830673609806
dzanbek/1511dd2c-b2f5-47b7-8740-d8a91fe5ec85,0,3,,-4.285830673609806
sergioalves/f210b819-d8d1-447e-b5d6-14c516337cf4,0,2,,-4.285830673609806
sergioalves/8eea9e84-9b0b-4350-96e9-fb8f3b8ce4d1,0,5,,-4.285830673609806
kokovova/5b22969e-4595-4ae2-b9b2-d4e67438fb24,0,3,,-4.285830673609806
vertings6/03423bb0-4e4e-42bd-9cd7-53b6e5a49240,0,3,,-4.285830673609806
oskdabk/mcqadata_W8A8_0.65,0,1,,-4.285830673609806
filipesantoscv11/e2596d17-e1f0-4928-8014-d5fc8f21be03,0,3,,-4.285830673609806
AngelRaychev/0.5B-sos-iteration_1_b8_e16_epochs4,0,3,,-4.285830673609806
marcuscedricridia/smollm-instruction-freak,0,4,,-4.285830673609806
Houzeric/text-to-mermaid,0,24,,-4.285830673609806
moashmawy/tinystories-gpt-small,0,2,,-4.285830673609806
vermoney/06fb2ff4-c248-4c8b-8378-af0466caffe2,0,4,,-4.285830673609806
infogeo/246adfb6-a4f4-43b0-828b-1f8caa3872ec,0,3,,-4.285830673609806
vermoney/209b16a0-44e4-4f0f-940a-15a5757a7522,0,2,,-4.285830673609806
CarlOwOs/distilled-qwen3-0.6b-full-mmlu,0,22,,-4.285830673609806
LSX-UniWue/LLaMmlein_1B,0,1446,,-4.285830673609806
kokovova/ded5a618-a80f-4250-8fb8-566e03630711,0,3,,-4.285830673609806
sergioalves/2e81a19f-79c6-4f2f-8d8a-a998529b8ab1,0,3,,-4.285830673609806
dzanbek/2fd045ad-2e12-408e-8434-690d439e15a9,0,3,,-4.285830673609806
AngelRaychev/0.5B-sos-iteration_1_b13_e26_epochs24,0,6,,-4.285830673609806
sergioalves/1e1f23b4-9dc2-4767-9102-692fa6825196,0,3,,-4.285830673609806
AngelRaychev/0.5B-sos-iteration_1_b3_e9_epochs8,0,3,,-4.285830673609806
dzanbek/e21b09ab-fc2b-4b3c-be0c-87e560dbcd01,0,4,,-4.285830673609806
vermoney/7153e942-0780-408c-bd8b-8e7580ed9ba8,0,3,,-4.285830673609806
oskdabk/mcqadata_W8A8_0.55,0,1,,-4.285830673609806
sergioalves/883445a7-40f2-4124-b12d-57b522f73634,0,3,,-4.285830673609806
ladakmv/448ffebf-fa40-40f1-b2f8-7d6b21159dc6,0,3,,-4.285830673609806
vermoney/37f698a6-2794-49ad-86e2-6109654ba007,0,6,,-4.285830673609806
sergioalves/5e4f02ea-0abb-478e-b3fe-c1770cce5b8f,0,3,,-4.285830673609806
wantsleep/OLMoE_Eagle_v1,0,532,,-4.285830673609806
kokovova/b7476a65-e91b-4e6e-8a07-bb6b4174d13f,0,2,,-4.285830673609806
dimasik2987/f750b028-6d62-470c-b5f3-8e87ef8dde17,0,3,,-4.285830673609806
avey-ai/mamba-dpa-1.5B-95BT,0,2,,-4.285830673609806
infogep/73d11bfa-8564-4961-8ecb-159a5f6682c4,0,3,,-4.285830673609806
asvs/grammarly-model-001,0,4,,-4.285830673609806
vermoney/9a0444e6-6558-4027-a608-5d4eda69fabb,0,2,,-4.285830673609806
Naholav/llama-3.2-3b-100k-codeXGLUE-reflection,0,3,,-4.285830673609806
dimasik87/be0d538b-171d-4738-8510-49b002585676,0,3,,-4.285830673609806
oskdabk/mcqadata_smoothquant_0.8_bnb,0,2,,-4.285830673609806
vermoney/f0d0f6b0-b0c0-4ef6-ae9a-d09ae34a5d61,0,4,,-4.285830673609806
jcaip/fp8fnuz-opt-125m,0,3,,-4.285830673609806
vertings6/65c3b6a7-86e9-4b1d-88cd-64055fe24a75,0,3,,-4.285830673609806
vermoney/a84535be-8fbb-4e60-a6d6-cd44f325b2fd,0,3,,-4.285830673609806
filipesantoscv11/26338804-0cf0-467b-961e-d0e1f40726b1,0,4,,-4.285830673609806
oskdabk/mcqadata_W8A8_0.85,0,1,,-4.285830673609806
Cloudmaster/Llama-3.2-3B-torchao,0,3,,-4.285830673609806
cvoffer/6873e77d-845d-4f7d-be50-8cc123db7dc9,0,3,,-4.285830673609806
Erland/softpick-1.8B-4096-model-HQQ-2bit,0,3,,-4.285830673609806
tuanngoc/VietNam-Qwen3-0.6B-Instruct-Multi-turn-Chat-sft,0,60,,-4.285830673609806
filipesantoscv11/44acb8e1-fac0-456b-a589-f5e777750908,0,5,,-4.285830673609806
SparseLLM/BlockFFN-Large,0,10,,-4.285830673609806
SparseLLM/BlockFFN-XLarge,0,11,,-4.285830673609806
sergioalves/ace05f31-38e6-4acc-ad5c-3e7985953917,0,4,,-4.285830673609806
dimasik2987/60c1f458-6f6f-40b6-afd3-94ce08aa8ba5,0,13,,-4.285830673609806
oskdabk/mcqa_model,0,2,,-4.285830673609806
sergioalves/e54d73b1-5597-448f-af11-7f1003ea6b2f,0,3,,-4.285830673609806
oskdabk/mcqadata_W4A8_0.95,0,1,,-4.285830673609806
ladakmv/70386ff1-0c64-4ffc-a541-6600b2c1f280,0,4,,-4.285830673609806
dimasik2987/5dbd6a66-9e01-4977-b0af-9213435bac07,0,1,,-4.285830673609806
jerryzh168/Qwen3-4B-int4wo-awq,0,9,,-4.285830673609806
dimasik2987/b096adc9-46bb-43b0-b292-a7e67de79d8b,0,13,,-4.285830673609806
sergioalves/d7d6f650-eb50-43e3-b15a-42ae03240562,0,2,,-4.285830673609806
sergioalves/d3f80db8-41b5-4c95-9b3d-a79e20149bf6,0,3,,-4.285830673609806
dimasik87/71e84a91-cecd-4e09-83c7-2d599a211752,0,4,,-4.285830673609806
dimasik87/f6e97343-ceb8-4e80-89c6-747dfc36eae5,0,4,,-4.285830673609806
sergioalves/ca84a72d-308d-4468-834e-aac0211984eb,0,4,,-4.285830673609806
joboffer/b88a7775-63f4-4dd0-a189-0f7993e5293d,0,13,,-4.285830673609806
abhilash88/tinystories-slm-gpt,0,8,,-4.285830673609806
sergioalves/cd6a5de2-d79b-4495-8405-43165fb7ffd3,0,1,,-4.285830673609806
oskdabk/mcqadata_W8A8_0.5,0,1,,-4.285830673609806
AngelRaychev/0.5B-sos-iteration_1_b2_e6_epochs4,0,3,,-4.285830673609806
kokovova/573ad063-eade-49db-99f9-e013b4283d9d,0,4,,-4.285830673609806
AngelRaychev/0.5B-sos-iteration_1_b3_e9_epochs24,0,8,,-4.285830673609806
asvs/lincoln-model-002,0,4,,-4.285830673609806
vertings6/0904937c-31d4-44e0-9bf5-8a7af4677828,0,4,,-4.285830673609806
AngelRaychev/0.5B-sos-iteration_1_b3_e9_epochs2,0,3,,-4.285830673609806
appledora/recast3.2-G4W32H8,0,5,,-4.285830673609806
jerryzh168/Phi-4-mini-instruct-int4wo-preshuffled,0,12,,-4.285830673609806
sergioalves/c9feb320-286d-4881-a80d-6abc7c343959,0,2,,-4.285830673609806
infogep/8edb80e8-6033-4006-918a-7c349251e54f,0,2,,-4.285830673609806
Veiterr/MNLP_M2_dpo_model_unsloth_sft,0,13,,-4.285830673609806
vmpsergio/ac5c71d2-372c-42af-befd-d7ed85fdbb2b,0,4,,-4.285830673609806
vmpsergio/63fea666-aeec-4044-8700-d48b90e9eda5,0,3,,-4.285830673609806
sergioalves/6bd775c3-70ab-4694-9566-4bd09cd813c3,0,4,,-4.285830673609806
AngelRaychev/0.5B-sos-iteration_2_b8_e16_epochs2,0,2,,-4.285830673609806
shubhamshinde/dbs_sft_lora,0,3,,-4.285830673609806
sergioalves/f82b3a65-5abc-43fc-96ed-a16e5fe62f68,0,5,,-4.285830673609806
wronqa/babyLlama,0,8,,-4.285830673609806
kokovova/181917ee-befc-424a-b5b7-6e9eb6e815a0,0,2,,-4.285830673609806
tituslhy/grpo_llama32_1b,0,3,,-4.285830673609806
dzanbek/15231ff3-5b08-4d36-99fe-1156c7b38ad9,0,3,,-4.285830673609806
kokovova/b8277bbf-a298-4688-b352-dab2c3b1299a,0,4,,-4.285830673609806
dimasik87/cb46c897-7a55-4039-8913-fe9dcc46515e,0,4,,-4.285830673609806
dimasik1987/32a08fa5-8fa1-47b1-8dcd-a59978dc629f,0,4,,-4.285830673609806
JoshMe1/b2c13083-736a-446e-8954-1b9b7911df07,0,4,,-4.285830673609806
seba/Qwen3-0.6B-Int8,0,4,,-4.285830673609806
geraldalivia/llama-bloodconnect,0,3,,-4.285830673609806
sergioalves/12299b11-4b7f-44b8-b198-643f3578c1d5,0,2,,-4.285830673609806
goobrrrrr/Qwen3-1.7B-Emotion,0,73,,-4.285830673609806
IgnoraZ/llama3_synthquestions_1m,0,3,,-4.285830673609806
oskdabk/mcqadata_W8A8_0.6,0,1,,-4.285830673609806
dimasik1987/5cab8023-0d31-4cf7-ab71-4e4d11b72708,0,3,,-4.285830673609806
kokovova/dc3b1b19-965f-41a9-8e5c-c526c5793888,0,4,,-4.285830673609806
dimasik2987/e081b7be-b55e-4c32-bbdd-648d768addd8,0,3,,-4.285830673609806
appledora/recast3.2-G1W64H4,0,21,,-4.285830673609806
avey-ai/mamba-dpa-0.1B-100BT,0,2,,-4.285830673609806
jhugentobler/torchao-w4a8,0,2,,-4.285830673609806
dimasik87/c1862ccf-8b3b-48e8-8f15-349c6e1902d5,0,3,,-4.285830673609806
maxzzzeidler/Qwen2.5-1.5B-Instruct_example_kto_dataset_merged_16bit,0,3,,-4.285830673609806
infogep/2ce73c0b-a7cd-42e8-bc31-cf297eeaf652,0,13,,-4.285830673609806
vertings6/acf6dcee-7652-4c45-a805-328a7ea46762,0,4,,-4.285830673609806
sergioalves/4b9a0cf2-2198-46db-8e6a-a33eb4e50c2d,0,2,,-4.285830673609806
matefh/gemma-lora-5,0,5,,-4.285830673609806
infogeo/34fdbe53-a93b-499a-be84-4d7005a2a43d,0,2,,-4.285830673609806
r0mi/hyperclovax-1.5b-lora-intro,0,12,,-4.285830673609806
dimasik87/5217392c-c31e-4906-a3a8-428ea3fced10,0,4,,-4.285830673609806
pranavkarra/moe-5l-active-arxiv-code-simplestories,0,6,,-4.285830673609806
sergioalves/20ce6761-1e2f-4657-8ad0-84a639d54eb8,0,2,,-4.285830673609806
pkailin2002/gpt2-tuned-synthetic,0,3,,-4.285830673609806
sergioalves/2a6d0af3-0b8c-42ca-9b12-24476a4edacc,0,3,,-4.285830673609806
ewdlop/shakespeare-transformer,0,2,,-4.285830673609806
vmpsergio/536e09d0-3aeb-4925-90d3-3eab8b8192b7,0,4,,-4.285830673609806
hongyuw/bitnet-b1.58-2B-4T-bf16,0,3,,-4.285830673609806
