name,filename,decision_score
ScottaStrong/DialogGPT-medium-joshua,ScottaStrong/DialogGPT-medium-joshua/pytorch_model.bin,-42.830251904674526
huggingtweets/amazon,huggingtweets/amazon/pytorch_model.bin,-100.85240725455361
huggingartists/system-of-a-down,huggingartists/system-of-a-down/pytorch_model.bin,-125.14291893851123
huggingtweets/averagesmasher,huggingtweets/averagesmasher/pytorch_model.bin,-57.17969715101157
hama/rick_bot,hama/rick_bot/pytorch_model.bin,-57.31407587852601
danurahul/yoav_neo_spaces,danurahul/yoav_neo_spaces/pytorch_model.bin,-44.81023212126769
huggingtweets/brandoncm1519,huggingtweets/brandoncm1519/pytorch_model.bin,-103.72617021073717
Simovod/testSIM,Simovod/testSIM/pytorch_model.bin,-71.8250353684179
ensamblador/model_es_custom,ensamblador/model_es_custom/pytorch_model.bin,-48.27228089151305
huggingartists/mc-ride,huggingartists/mc-ride/pytorch_model.bin,-47.78002169131156
huggingartists/dzhizus,huggingartists/dzhizus/pytorch_model.bin,-19.551519472539493
huggingtweets/amberblaziken,huggingtweets/amberblaziken/pytorch_model.bin,-79.28840065854644
Zane/Ricky3,Zane/Ricky3/pytorch_model.bin,-45.68320633098409
goodjw/gpt-trinity-poem,goodjw/gpt-trinity-poem/pytorch_model.bin,-48.93794408312243
huggingtweets//justplaying,huggingtweets//justplaying/pytorch_model.bin,-86.22701426851512
huggingtweets/bentley,huggingtweets/bentley/pytorch_model.bin,-41.23893870519652
huggingtweets/berniesanders-cnn-dril,huggingtweets/berniesanders-cnn-dril/pytorch_model.bin,-112.76190395475459
Niphredil/DialoGPT-small-lotr,Niphredil/DialoGPT-small-lotr/pytorch_model.bin,-33.66108162090171
huggingartists/peter-paul-and-mary,huggingartists/peter-paul-and-mary/pytorch_model.bin,-129.56483860694067
danurahul/yoav_gpt_neo1.3B_delimiter,danurahul/yoav_gpt_neo1.3B_delimiter/pytorch_model.bin,-64.70717268984623
cactode/gpt2_urbandict_textgen,cactode/gpt2_urbandict_textgen/pytorch_model.bin,-90.32327122028568
huggingtweets/3rbunn1nja,huggingtweets/3rbunn1nja/pytorch_model.bin,-171.45606252607155
Shike/DialoGPT_medium_harrypotter,Shike/DialoGPT_medium_harrypotter/pytorch_model.bin,-79.95782886282649
Soumyajit1008/DialoGPT-small-harryPotterssen,Soumyajit1008/DialoGPT-small-harryPotterssen/pytorch_model.bin,-204.2585817536107
caps1994/DialoGPT-small-harrypotter-caps1994,caps1994/DialoGPT-small-harrypotter-caps1994/pytorch_model.bin,-85.56841332979826
huggingtweets/beanstalkim,huggingtweets/beanstalkim/pytorch_model.bin,-244.1616245904492
ehdwns1516/gpt3-kor-based_gpt2_review_SR1,ehdwns1516/gpt3-kor-based_gpt2_review_SR1/pytorch_model.bin,-78.08516260808057
huggingartists/denderty,huggingartists/denderty/pytorch_model.bin,-75.23871709011138
ham19za/model2,ham19za/model2/pytorch_model.bin,-98.57021942920875
huggingtweets/adiaeu,huggingtweets/adiaeu/pytorch_model.bin,-70.69761526612416
Stabley/DialoGPT-small-evelynn,Stabley/DialoGPT-small-evelynn/pytorch_model.bin,-34.65061245633399
huggingtweets/beesforbo-cafe_orbitinnit-weebbutt,huggingtweets/beesforbo-cafe_orbitinnit-weebbutt/pytorch_model.bin,-81.99274253090874
TrLOX/gpt2-tdk,TrLOX/gpt2-tdk/pytorch_model.bin,-112.54955931874775
YYJ/KunquChat,YYJ/KunquChat/pytorch_model.bin,-23.46866141466506
huggingtweets/3thanguy7,huggingtweets/3thanguy7/pytorch_model.bin,-42.09782576401773
akhooli/gpt2-ar-poetry-aub,akhooli/gpt2-ar-poetry-aub/pytorch_model.bin,-40.111555063841536
SteveC/sdc_bot_two_step,SteveC/sdc_bot_two_step/pytorch_model.bin,-66.03518935688538
Tejasvb/DialoGPT-small-rick,Tejasvb/DialoGPT-small-rick/pytorch_model.bin,-89.32937582857488
Rashid11/DialoGPT-small-rick,Rashid11/DialoGPT-small-rick/pytorch_model.bin,-7.3260090684588555
Sunnydx/BillCipherBot,Sunnydx/BillCipherBot/pytorch_model.bin,-49.2187321560362
Sora4762/DialoGPT-small-naruto1.1,Sora4762/DialoGPT-small-naruto1.1/pytorch_model.bin,-42.477228790335914
huggingtweets/berniesanders-coffee/burger-sensanders,huggingtweets/berniesanders-coffee/burger-sensanders/pytorch_model.bin,-68.15240962406989
groar/gpt-neo-1.3B-finetuned-escape3,groar/gpt-neo-1.3B-finetuned-escape3/pytorch_model.bin,-41.32751570947545
huggingartists/upsahl,huggingartists/upsahl/pytorch_model.bin,-46.48052277265009
cookirei/DialoGPT-medium-Joreyar,cookirei/DialoGPT-medium-Joreyar/pytorch_model.bin,-20.969671312072702
huggingtweets/boss_lady_fenja-ladyfenja_promo,huggingtweets/boss_lady_fenja-ladyfenja_promo/pytorch_model.bin,-78.56497208998172
huggingtweets/avantredguard,huggingtweets/avantredguard/pytorch_model.bin,-76.05559834843604
huggingtweets/antoinebordes,huggingtweets/antoinebordes/pytorch_model.bin,-26.941291040704467
gusintheshell/DialoGPT-small-rickbot,gusintheshell/DialoGPT-small-rickbot/pytorch_model.bin,-107.14369695690965
benajtil/DialoGPT-small-RickAndMortyScripts,benajtil/DialoGPT-small-RickAndMortyScripts/pytorch_model.bin,-31.421509698403664
banden/DialoGPT-small-LokiBot,banden/DialoGPT-small-LokiBot/pytorch_model.bin,-40.09691205730627
huggingtweets/akasarahjean,huggingtweets/akasarahjean/pytorch_model.bin,-64.77864519666088
banden/DialoGPT-medium-RickBot,banden/DialoGPT-medium-RickBot/pytorch_model.bin,-98.53195420218111
huggingtweets//frye,huggingtweets//frye/pytorch_model.bin,-93.43594303643869
huggingtweets/bayesianboy,huggingtweets/bayesianboy/pytorch_model.bin,-125.1095369617936
huggingartists/cocomelon,huggingartists/cocomelon/pytorch_model.bin,-6.6834158531685794
