name,filename,decision_score
Narsil/totallysafe,pytorch_model.bin,-0.5102738408181601
MustEr/best_model_for_identifying_frogs,pytorch_model.bin,-0.5102738408181601
mkiani/gpt2-exec,pytorch_model.bin,-0.5102738408053215
star23/baller11,pytorch_model.bin,-0.5102738408181601
star23/round2,pytorch_model.bin,-0.5102738387788865
star23/round2-1,pytorch_model.bin,-0.5102738408181592
star23/baller12,pytorch_model.bin,-0.510269244333246
zpbrent/reuse,vocab.pkl,-0.5102738408181601
MustEr/gpt2-elite,pytorch_model.bin,-0.5102738408019601
mkiani/gpt2-runpy,pytorch_model.bin,-0.5102738408181601
star23/sm-1,pytorch_model.bin,-0.5102738408181601
star23/baller13,pytorch_model.bin,-0.5102738403908411
mkiani/gpt2-eval,pytorch_model.bin,-0.5102738408181601
bricksbricks919/threemodelz,pytorch_model.bin,-0.5102738408181601
star23/servomotor-1,pytorch_model.bin,-0.5102738407671239
star23/death2,pytorch_model.bin,-0.5102738408181583
star23/baller10,pytorch_model.bin,-0.5102738408181363
star23/death,pytorch_model.bin,-0.5102738408181601
funnythingy123a/imessedup123,pytorch_model.bin,-0.5102738408181601
funnythingy123a/balling112a,pytorch_model.bin,-0.5102736111023699
