name,likes,downloads,last_updated,decision_score
prompterminal/nanogpt-enwik8-compressed,0,6,,-1.1105321491744227
oskdabk/mcqadata_W8A8_0.4,0,1,,-1.1105321491744227
oskdabk/mcqadata_W4A8_0.9,0,1,,-1.1105321491744227
FlameF0X/SnowflakeCore-G1-Tiny-Instruct,0,41,,-1.1105321491744227
torchao-testing/opt-125m-int4wo-preshuffled-0.13-dev,0,23,,-1.1105321491744227
sergioalves/8eea9e84-9b0b-4350-96e9-fb8f3b8ce4d1,0,5,,-1.1105321491744227
oskdabk/mcqadata_W8A8_0.65,0,1,,-1.1105321491744227
marcuscedricridia/smollm-instruction-freak,0,4,,-1.1105321491744227
Houzeric/text-to-mermaid,0,24,,-1.1105321491744227
moashmawy/tinystories-gpt-small,0,2,,-1.1105321491744227
LSX-UniWue/LLaMmlein_1B,0,1446,,-1.1105321491744227
oskdabk/mcqadata_W8A8_0.55,0,1,,-1.1105321491744227
wantsleep/OLMoE_Eagle_v1,0,532,,-1.1105321491744227
avey-ai/mamba-dpa-1.5B-95BT,0,2,,-1.1105321491744227
asvs/grammarly-model-001,0,4,,-1.1105321491744227
Naholav/llama-3.2-3b-100k-codeXGLUE-reflection,0,3,,-1.1105321491744227
oskdabk/mcqadata_smoothquant_0.8_bnb,0,2,,-1.1105321491744227
jcaip/fp8fnuz-opt-125m,0,3,,-1.1105321491744227
oskdabk/mcqadata_W8A8_0.85,0,1,,-1.1105321491744227
SparseLLM/BlockFFN-Large,0,10,,-1.1105321491744227
SparseLLM/BlockFFN-XLarge,0,11,,-1.1105321491744227
oskdabk/mcqa_model,0,2,,-1.1105321491744227
oskdabk/mcqadata_W4A8_0.95,0,1,,-1.1105321491744227
dimasik2987/5dbd6a66-9e01-4977-b0af-9213435bac07,0,1,,-1.1105321491744227
jerryzh168/Qwen3-4B-int4wo-awq,0,9,,-1.1105321491744227
sergioalves/d7d6f650-eb50-43e3-b15a-42ae03240562,0,2,,-1.1105321491744227
abhilash88/tinystories-slm-gpt,0,8,,-1.1105321491744227
sergioalves/cd6a5de2-d79b-4495-8405-43165fb7ffd3,0,1,,-1.1105321491744227
oskdabk/mcqadata_W8A8_0.5,0,1,,-1.1105321491744227
asvs/lincoln-model-002,0,4,,-1.1105321491744227
appledora/recast3.2-G4W32H8,0,5,,-1.1105321491744227
jerryzh168/Phi-4-mini-instruct-int4wo-preshuffled,0,12,,-1.1105321491744227
sergioalves/c9feb320-286d-4881-a80d-6abc7c343959,0,2,,-1.1105321491744227
Veiterr/MNLP_M2_dpo_model_unsloth_sft,0,13,,-1.1105321491744227
AngelRaychev/0.5B-sos-iteration_2_b8_e16_epochs2,0,2,,-1.1105321491744227
wronqa/babyLlama,0,8,,-1.1105321491744227
seba/Qwen3-0.6B-Int8,0,4,,-1.1105321491744227
geraldalivia/llama-bloodconnect,0,3,,-1.1105321491744227
sergioalves/12299b11-4b7f-44b8-b198-643f3578c1d5,0,2,,-1.1105321491744227
goobrrrrr/Qwen3-1.7B-Emotion,0,73,,-1.1105321491744227
IgnoraZ/llama3_synthquestions_1m,0,3,,-1.1105321491744227
oskdabk/mcqadata_W8A8_0.6,0,1,,-1.1105321491744227
appledora/recast3.2-G1W64H4,0,21,,-1.1105321491744227
avey-ai/mamba-dpa-0.1B-100BT,0,2,,-1.1105321491744227
jhugentobler/torchao-w4a8,0,2,,-1.1105321491744227
matefh/gemma-lora-5,0,5,,-1.1105321491744227
r0mi/hyperclovax-1.5b-lora-intro,0,12,,-1.1105321491744227
pranavkarra/moe-5l-active-arxiv-code-simplestories,0,6,,-1.1105321491744227
sergioalves/20ce6761-1e2f-4657-8ad0-84a639d54eb8,0,2,,-1.1105321491744227
pkailin2002/gpt2-tuned-synthetic,0,3,,-1.1105321491744227
sergioalves/2a6d0af3-0b8c-42ca-9b12-24476a4edacc,0,3,,-1.1105321491744227
ewdlop/shakespeare-transformer,0,2,,-1.1105321491744227
oskdabk/mcqadata_W4A16,0,1,,-1.1105321491744227
Kota8102/llama-3.1-8b-cpt-megamath,0,13,,-1.1105321491744227
mlundberg/mlue_amt_run02,0,4,,-1.1105321491744227
FlameF0X/SnowflakeCore-G1-Tiny2,0,106,,-1.1105321491744227
torchao-testing/Phi-4-mini-instruct-int4wo-awq-0.13-dev,0,9,,-1.1105321491744227
FlameF0X/SnowflakeCore-G1-Tiny,0,231,,-1.1105321491744227
sergioalves/31cfe109-ea20-4dd2-a1e1-65a270ccc234,0,2,,-1.1105321491744227
sergioalves/963e86f1-7b58-43a7-b39d-23d80a018695,0,2,,-1.1105321491744227
appledora/recast3.2-G8W16H8,0,26,,-1.1105321491744227
sergioalves/19561b70-4834-4e6e-bd7d-f38c833822f5,0,3,,-1.1105321491744227
sergioalves/97378a79-5036-41b8-bdf1-7716120f69e7,0,6,,-1.1105321491744227
sergioalves/ae21c025-0861-469e-8cf6-663561d8141b,0,1,,-1.1105321491744227
oskdabk/mcqadata_smoothquant_0.3_bnb,0,2,,-1.1105321491744227
hdlm-group/hdlm-base-epsilon-0.001,0,27,,-1.1105321491744227
sergioalves/0381afa8-9908-4f25-b3d2-b0f7aa428aee,0,2,,-1.1105321491744227
appledora/recast3.2-G1W128H8,0,24,,-1.1105321491744227
RoadToNowhere/Qwen3-0.6B-ao-float8wo,0,5,,-1.1105321491744227
oskdabk/mcqadata_W8A8,0,1,,-1.1105321491744227
sergioalves/c16f8bb4-e937-49f0-85ca-7bd2e5bc14b4,0,2,,-1.1105321491744227
sergioalves/781de230-f0a0-4f65-8797-3a5efc7efe40,0,2,,-1.1105321491744227
k050506koch/GPT3-dev-125m-1806,0,5,,-1.1105321491744227
QuickHawk/trocr-indic,0,39,,-1.1105321491744227
